,Datetime,Tweet Id,Text,Username
0,2021-11-20 19:08:30+00:00,1462135781800263680,"Ole's post-match reaction.

#MUFC | #WATMUN",ManUtd
1,2021-11-20 16:55:04+00:00,1462102202588270605,"Defeat at Vicarage Road.

#MUFC | #WATMUN",ManUtd
2,2021-11-20 16:54:03+00:00,1462101948572872710,"Another goal for the hosts. 4-1.

#MUFC | #WATMUN",ManUtd
3,2021-11-20 16:50:24+00:00,1462101030053810186,"Watford score a late third.

#MUFC | #WATMUN",ManUtd
4,2021-11-20 16:44:24+00:00,1462099519076802565,"A late change for the Reds.

#MUFC | #WATMUN https://t.co/RvocYGXWxQ",ManUtd
5,2021-11-20 16:39:22+00:00,1462098250442416132,"Into the final 10 minutes of #WATMUN…

#MUFC https://t.co/ThONreZdtq",ManUtd
6,2021-11-20 16:28:28+00:00,1462095509770969100,"United are down to 10 men as Maguire is sent off.

#MUFC | #WATMUN",ManUtd
7,2021-11-20 16:19:38+00:00,1462093287251185669,"💫 @Sanchooo10 

#MUFC | #WATMUN https://t.co/VRMXtyjEsM",ManUtd
8,2021-11-20 16:12:40+00:00,1462091533096783876,"Just what we needed.

❤️ @Donny_Beek6 

#MUFC | #WATMUN https://t.co/3MBDmoIMCV",ManUtd
9,2021-11-20 16:09:37+00:00,1462090764566028305,"Back in it through @Donny_Beek6! 💪

#MUFC | #WATMUN",ManUtd
10,2021-11-20 16:05:23+00:00,1462089700232073217,"🔁 A double change for United at half-time.

#MUFC | #WATMUN https://t.co/DSByXk9gAv",ManUtd
11,2021-11-20 16:03:38+00:00,1462089261751181318,"▶️ The second half is under way.

#MUFC | #WATMUN",ManUtd
12,2021-11-20 15:48:27+00:00,1462085439393832963,"Behind at the break.

#MUFC | #WATMUN",ManUtd
13,2021-11-20 15:43:59+00:00,1462084315332886541,"Sarr doubles Watford's lead.

#MUFC | #WATMUN",ManUtd
