,Datetime,Tweet Id,Text,Username
0,2021-09-14 20:55:00+00:00,1437882596495695880,"Win together, lose together. Keep your head up, Jesse 👊

#MUFC | #UCL https://t.co/nPF9Ovg8zT",ManUtd
1,2021-09-14 20:01:41+00:00,1437869180158676998,"💬 ""A missed opportunity, of course, but we have five games to get the 10 or 12 points we need to go through.""

#MUFC | #UCL",ManUtd
2,2021-09-14 19:18:51+00:00,1437858400239595536,"A tough one to take tonight, but there's a long way to go in the #UCL.

Thanks to our travelling fans for your magnificent support – as always 👊

#MUFC https://t.co/zPluteqdC9",ManUtd
3,2021-09-14 18:39:35+00:00,1437848520275501058,"Ten-man United taste defeat in Switzerland.

#MUFC | #UCL",ManUtd
4,2021-09-14 18:37:57+00:00,1437848106352132100,"Goal. Young Boys score late on.

#MUFC | #UCL",ManUtd
5,2021-09-14 18:33:30+00:00,1437846989673218049,"🔄 Another change for the Reds late on as Martial comes on for Fred.

#MUFC | #UCL https://t.co/vhB7TqHzpd",ManUtd
6,2021-09-14 18:24:12+00:00,1437844645808115712,"Into the final 🔟 minutes of #UCL matchday 1️⃣

#MUFC https://t.co/5m9WWn0s3l",ManUtd
7,2021-09-14 18:17:01+00:00,1437842841422737412,"🔄 A double change for United as we approach the final 15 minutes.

#MUFC | #UCL https://t.co/gkDnR8QbNU",ManUtd
8,2021-09-14 18:09:10+00:00,1437840864945090561,"Goal. Young Boys equalise.

#MUFC | #UCL",ManUtd
9,2021-09-14 18:01:33+00:00,1437838945916788745,"📸 Approaching the 60-minute mark in Bern.

Keep fighting, Reds! 💪

#MUFC | #UCL https://t.co/eH53F6NDnm",ManUtd
10,2021-09-14 17:49:57+00:00,1437836030137229320,"🔄 The boss has made a half-time change, with @RaphaelVarane entering the fray.

#MUFC | #UCL https://t.co/8HPFnujrwC",ManUtd
11,2021-09-14 17:48:18+00:00,1437835613517013001,"▶️ Let's stay focused and get that 𝐖, lads 👊

#MUFC | #UCL",ManUtd
12,2021-09-14 17:32:11+00:00,1437831556098412545,"⏸ A man down but a goal ahead at the break.

#MUFC | #UCL",ManUtd
13,2021-09-14 17:24:30+00:00,1437829624915009543,"🔄 Ole responds to the red card with an early change.

#MUFC | #UCL https://t.co/ckrODf99yv",ManUtd
14,2021-09-14 17:20:41+00:00,1437828661743394830,"Red card. Wan-Bissaka is sent off.

#MUFC | #UCL",ManUtd
15,2021-09-14 17:15:22+00:00,1437827323542265859,"🇵🇹🤝

#MUFC | #UCL https://t.co/IKToqnKcOu https://t.co/IcNCL8wOgu",ManUtd
16,2021-09-14 17:11:16+00:00,1437826293190598666,"⚔️ Battling in Bern with 25 minutes on the clock ⏳

#MUFC | #UCL https://t.co/29XwGPN94N",ManUtd
17,2021-09-14 17:08:43+00:00,1437825652619628551,We need to talk about that Bruno assist 🥵,ManUtd
18,2021-09-14 17:04:31+00:00,1437824594438656001,"Siu.

#MUFC | #UCL https://t.co/02hmHtpr1H",ManUtd
19,2021-09-14 16:59:40+00:00,1437823375028723713,"CRISTIANOOOOOOO 🤩

He's at it again!

#MUFC | #UCL",ManUtd
20,2021-09-14 16:45:48+00:00,1437819885845979138,"It's 𝐬𝐡𝐨𝐰𝐭𝐢𝐦𝐞 in the #UCL 🤩

Let's go, #MUFC! 💪",ManUtd
21,2021-09-14 16:40:17+00:00,1437818496474300419,"Ready for action 👊

#MUFC | #UCL https://t.co/xiJsuIbNZ8",ManUtd
22,2021-09-14 16:34:49+00:00,1437817121178857484,"A record-equalling 𝟏𝟕𝟕𝐭𝐡 #UCL appearance 👏

Let's mark it in style, @Cristiano 🤩

#MUFC https://t.co/8yAGkNxfDY",ManUtd
23,2021-09-14 16:30:05+00:00,1437815930969542662,"©️ Leading out the Reds on #UCL nights &gt;&gt;&gt;

#MUFC | @HarryMaguire93 https://t.co/dszeKoh0S2",ManUtd
24,2021-09-14 16:23:25+00:00,1437814250504871939,"Stepping it up in Switzerland 🏃‍♂️

#MUFC | #UCL https://t.co/ocI1huETNh",ManUtd
25,2021-09-14 15:36:55+00:00,1437802548262543369,"The Reds are in the building 👋

#MUFC | #UCL https://t.co/oVF0WdsaT7",ManUtd
