,Datetime,Tweet Id,Text,Username
0,2021-08-14 23:04:00+00:00,1426681036818325506,"Seeing a full Old Trafford made Saturday's result even more special ⭐️

It's great to start the new #PL season with you home 😍

#MUFC | #HereWeBelong https://t.co/W5lUhYh5rs",ManUtd
1,2021-08-14 22:26:00+00:00,1426671473633071104,"For those we lost during the pandemic ❤️

#MUFC | #MUNLEE https://t.co/fG0qg31GVb",ManUtd
2,2021-08-14 21:39:00+00:00,1426659645519798272,"The first of many this season, we're sure 🏅

✍️ Now you can get your hands on a @B_Fernandes8 printed shirt ⬇️

#MUFC | #MUNLEE",ManUtd
3,2021-08-14 21:02:05+00:00,1426650355002187778,"The highlights you've all been waiting for! 🍿

#MUFC | #MUNLEE https://t.co/DSk0ZPW3A0",ManUtd
4,2021-08-14 20:49:00+00:00,1426647062691688450,"🔴 𝗝𝗦𝟮𝟱 🔴

#MUFC @Sanchooo10 https://t.co/I10sIQYuQb",ManUtd
5,2021-08-14 20:28:00+00:00,1426641777839116291,"Adored. 

#MUFC @B_Fernandes8 https://t.co/pWwKfyjsQw",ManUtd
6,2021-08-14 20:00:00+00:00,1426634731685175298,"🏟️ A packed Old Trafford
⭐ A five-star performance
🎩 A magical start to the season
 
↔️ @TeamViewer

#MUFC | #BringingYouCloser https://t.co/OxYCqzygfw",ManUtd
7,2021-08-14 19:33:00+00:00,1426627936724025347,"Happy Saturday, Reds! 😁

#MUFC | #MUNLEE https://t.co/PLgsDdOK5E",ManUtd
8,2021-08-14 19:03:00+00:00,1426620387190743043,"A special way to mark the 10th anniversary of your United #PL debut 😍

#MUFC @D_DeGea https://t.co/zQmd6Ki48i",ManUtd
9,2021-08-14 18:38:28+00:00,1426614215197052928,"Safety first, @B_Fernandes8 😅

#MUFC | #MUNLEE https://t.co/2CxDIM3IBO",ManUtd
10,2021-08-14 17:26:00+00:00,1426595976093999106,"Picture perfect 🖼️

#MUFC | #MUNLEE https://t.co/WyPSDu8KbT",ManUtd
11,2021-08-14 17:14:19+00:00,1426593036897767432,"Like what you saw, @RaphaelVarane? 🙌

#MUFC https://t.co/ttjDq9vAcD https://t.co/lnlLO05dJa",ManUtd
12,2021-08-14 16:42:00+00:00,1426584903110610951,"Ole can't wait to get to work with our new arrival 👊

#MUFC @RaphaelVarane",ManUtd
13,2021-08-14 16:22:00+00:00,1426579870067351563,"Like we need any excuse to replay this... 👀

Watch the best bits from our #PL win over Leeds 📺👇

#MUFC | #MUNLEE",ManUtd
14,2021-08-14 15:58:00+00:00,1426573830139506696,"The perfect day for @B_Fernandes8 👏

#MUFC | #MUNLEE",ManUtd
15,2021-08-14 15:33:55+00:00,1426567769282293762,"Bonjour, @RaphaelVarane 🇫🇷🔴

#MUFC https://t.co/5ODFZzAI50",ManUtd
16,2021-08-14 15:22:00+00:00,1426564770673668097,"The boss was 𝗱𝗲𝗹𝗶𝗴𝗵𝘁𝗲𝗱 with his side's start to the #PL season 👏

#MUFC | #MUNLEE",ManUtd
17,2021-08-14 15:09:00+00:00,1426561499099697153,"Passion.

#MUFC @D_DeGea https://t.co/BkgxfKFENc",ManUtd
18,2021-08-14 14:42:00+00:00,1426554704113274885,"📰 Read all about it.

Our take on this afternoon's emphatic start to the #PL season ⬇️

#MUFC | #MUNLEE",ManUtd
19,2021-08-14 14:27:00+00:00,1426550929419997187,"A whole lot of love for Bruno ❤️

#MUFC @B_Fernandes8 https://t.co/7ooFJgnehZ",ManUtd
20,2021-08-14 14:14:00+00:00,1426547657908969478,"What it means to score in front of the Stretford End 🙌

#MUFC @Fred08Oficial https://t.co/lWCI6TJXnK",ManUtd
21,2021-08-14 13:56:00+00:00,1426543128077549569,"🚨 Appreciation post. 

What a performance, @PaulPogba 👏

#MUFC | #MUNLEE https://t.co/v4J0ZnGLEs",ManUtd
22,2021-08-14 13:48:22+00:00,1426541208407617542,"Hat-trick. Magnifico. 🎩💫

#MUFC | #MUNLEE https://t.co/0RBhV0Buan",ManUtd
