,Datetime,Tweet Id,Text,Username
0,2021-09-29 22:45:21+00:00,1443346186665144325,"@joe9ii I think he needs a run of games, ole has failed to develop him and just threw him out on loan last season.",TotallyMUFC
1,2021-09-29 22:43:55+00:00,1443345827217412099,"@joe9ii Of course, I don't think he had a great game

It's the hypocrisy that gets me",TotallyMUFC
2,2021-09-29 22:42:20+00:00,1443345425826820102,"The same fans who claim some people aren't real fans because they want a failed manager out after 3 years 

Are now slandering Dalot because of 1 game. 

Top reds shouldn't be taken seriously.",TotallyMUFC
3,2021-09-29 20:54:11+00:00,1443318211806642179,"Goal 

Ronaldo scores to seal the win 

Another moment of individual brilliance to buy Ole time as everyone celebrates like we've just won the UCL 

#Mufc 2 : 1 #Villareal",TotallyMUFC
4,2021-09-29 20:38:34+00:00,1443314278489014275,@felix_szn Our manager is copying a failed Valencia managers lineup 💀💀,TotallyMUFC
5,2021-09-29 20:18:57+00:00,1443309342564966407,"Goal 

Telles with a fantastic strike 

#Mufc 1 : 1 #Villareal",TotallyMUFC
6,2021-09-29 20:17:17+00:00,1443308923155591172,@TheFallenHero07 Usually,TotallyMUFC
7,2021-09-29 20:12:46+00:00,1443307786801188866,"Goal 

Villareal score!! 

Could this be the beginning of the end of Ole Gunnar Solskjaer? 

#Mufc 0 : 1 #Villareal",TotallyMUFC
8,2021-09-29 19:49:27+00:00,1443301918000959489,"Half Time: #MUFC 0 : 0 #Villareal 

That was embarrassingly bad. If it wasn't for de gea and Villareal players we would be losing 3-0. 

Ole just isn't cut out for football management. If you can't do it with this team it's time to retire. 

#OleOut",TotallyMUFC
9,2021-09-29 19:24:30+00:00,1443295639396311044,"@DepotLyr He's like Donny though, gets 1 game in 10 then everyone is surprised when he's not up to speed.",TotallyMUFC
10,2021-09-29 19:19:13+00:00,1443294309915283468,I'm already regretting thus tweet,TotallyMUFC
11,2021-09-29 19:12:57+00:00,1443292735969153027,"@donjazi I know, I should have learnt my lesson by now",TotallyMUFC
12,2021-09-29 19:12:00+00:00,1443292496457515016,De gea back to saving us again https://t.co/QhkyMtGoNs,TotallyMUFC
13,2021-09-29 19:06:30+00:00,1443291110164647938,"Surely even with Ole Tax we will win this tonight. 

Villareal on a bad run and looks like an attacking line up.",TotallyMUFC
14,2021-09-29 23:53:28+00:00,1443363330199064576,"Solskjær: ""I won’t sleep well because of the adrenaline but you are on to the Everton game already."" #mulive",utdreport
15,2021-09-29 23:53:05+00:00,1443363232455045122,"Solskjær: ""He [Ronaldo] had a couple of half decent headers in the first half that could have ended up with chances but it is the mark of a true finisher that he comes alive when the chance arrives."" #mulive",utdreport
16,2021-09-29 23:52:46+00:00,1443363153803419649,"Solskjær: ""I have seen him [Ronaldo] all day today, the way he has built himself up for this game, how focused he has been and when he gets that one chance it is a goal."" #mulive",utdreport
17,2021-09-29 23:51:26+00:00,1443362814840688645,"Solskjær: ""He [Ronaldo] has done that [score a decisive goal] so many times. When you saw him against Ireland a [few] weeks ago he missed a penalty early, didn’t touch the ball more or less, then scored two great headers in the last two minutes."" #mulive",utdreport
18,2021-09-29 23:50:31+00:00,1443362584355344386,"Solskjær: ""It is a massive result for the team and the spirit of the team as well. We gave ourselves a difficult job with the sending off in the last game so to get three points at home is important – now we need to get to 10 or maybe 12 to get through."" #mulive",utdreport
19,2021-09-29 21:48:19+00:00,1443331831122771969,"Villarreal's Pau Torres: ""Cristiano is a player who gets one chance and he gets it in, and that's what's happened."" #mulive [@MovistarFutbol]",utdreport
20,2021-09-29 21:41:14+00:00,1443330051865513993,Photo of the day 📸 https://t.co/C9yYOAmucQ,utdreport
21,2021-09-29 21:39:01+00:00,1443329494522212356,"Bruno Fernandes: ""We finished with two strikers and we know any ball in the box they will be alive to it. We know they can score at any moment and that is why we continue with crosses. We are happy with three points."" #mulive [bt]",utdreport
22,2021-09-29 21:38:07+00:00,1443329267136438275,"Bruno Fernandes: ""I always had the feeling we could win the game. And when they scored I felt we could come again and turn it around. After the goal of Alex [Telles] the push from the fans was unbelievable."" #mulive [bt]",utdreport
23,2021-09-29 21:36:11+00:00,1443328778747400194,"30 minutes after the full-time whistle 🎶

via @_Nick 

https://t.co/oN6p6S93Vy",utdreport
