,Datetime,Tweet Id,Text,Username
0,2021-10-16 23:57:54+00:00,1449525036973428742,"Wondered why #OleIn was trending 

Then seen this and it all made sense. 

#OleOut https://t.co/1Dqk6Udhu7",TotallyMUFC
1,2021-10-16 22:42:49+00:00,1449506141336133638,"@johnaokane Night mate.

One day closer.",TotallyMUFC
2,2021-10-16 22:41:37+00:00,1449505842219393024,"Or, and here me out, 

We could leave Sir Alex to retire and learn to run a football club without him. 

Whether the players back him or not, this is a results business, not a favorite manager competition. https://t.co/RRV2bZlGEA",TotallyMUFC
3,2021-10-16 19:19:18+00:00,1449454926044803074,@kkennythe1st Zidane and Conte are both available,TotallyMUFC
4,2021-10-16 18:34:31+00:00,1449443656960720903,Bye then 🤣🤣🤣🤣🤣 https://t.co/BaBQLMy8f6,TotallyMUFC
5,2021-10-16 18:28:47+00:00,1449442213260316675,"Anyone else sick of hearing about how we need to ""rebound""? 

Enough already, find the problem and remove it from the club.

#OleOut https://t.co/VJDTBGDGnl",TotallyMUFC
6,2021-10-16 18:20:48+00:00,1449440204947922955,"Ah the old ""let's blame everyone but Ole"" 🤣🤣 https://t.co/7JUi8ovv2w",TotallyMUFC
7,2021-10-16 18:20:12+00:00,1449440051935469570,@pert_brian Blocking people because you're scared of their opinion 🤣🤣🤣🤣 https://t.co/f1abz7injS,TotallyMUFC
8,2021-10-16 18:09:44+00:00,1449437417283457025,"You're not a Manchester United fan 

You're an Ole fan 

No one is bigger than the club 

#OleOut https://t.co/zIiCbTuUVx",TotallyMUFC
9,2021-10-16 18:05:33+00:00,1449436366157361158,"@alenezik Spot on, imagine not backing the most successful manager since sir Alex",TotallyMUFC
10,2021-10-16 18:00:24+00:00,1449435067957268484,"£200m spent on the defence and this stat. 

""But Ole rebuilt the team"" https://t.co/kfbGupVo9n",TotallyMUFC
11,2021-10-16 17:50:12+00:00,1449432504189001728,"Well it's not 100% is it? 

Fans are turning, questions are being asked and while he may last a few more games he's heading towards the sack. https://t.co/atNiamnwaN",TotallyMUFC
12,2021-10-16 17:36:35+00:00,1449429076981202948,@gargchirag16291 Name any player who Ole targeted and signed?,TotallyMUFC
13,2021-10-16 17:36:06+00:00,1449428952972464136,"@StevenH1976 No the biggest is Ole and his lack of tactics. 

If pogba is playing badly, he still has 10 other players and subs to fix it. 

Stop giving ole excuses.",TotallyMUFC
14,2021-10-16 17:03:34+00:00,1449420769277186056,@danielgood1985 And......he's been proven correct again,TotallyMUFC
15,2021-10-16 17:02:55+00:00,1449420605267271683,"@felix_szn Oh no one ever wins on this app, its just a hellhole 🤣",TotallyMUFC
